term,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],specification,bandwidth_m
C(boundary_school_name)[T.NORTH VISTA PRIMARY SCHOOL],-0.09269855333011823,0.0036114683143874775,-25.667829608478886,2.673953735082289e-145,-0.09977690115762526,-0.0856202055026112,controlled,300
C(boundary_school_name)[T.NORTHLAND PRIMARY SCHOOL],0.07783905849377407,0.0038305815072410014,20.320428725151473,8.483231135142303e-92,0.07033125669973654,0.08534686028781159,controlled,300
C(boundary_school_name)[T.NORTHOAKS PRIMARY SCHOOL],-0.03384769112471175,0.003632422276949183,-9.318214828574368,1.1831411961387489e-20,-0.040967107964173126,-0.02672827428525037,controlled,300
C(boundary_school_name)[T.NORTHSHORE PRIMARY SCHOOL],-0.1025881654171385,0.0037244445922592984,-27.544554060584677,5.142664925789517e-167,-0.10988794268038168,-0.09528838815389531,controlled,300
C(boundary_school_name)[T.OASIS PRIMARY SCHOOL],-0.1411974140319639,0.0035991867686227218,-39.230365943469785,0.0,-0.14825169047209752,-0.13414313759183027,controlled,300
C(boundary_school_name)[T.OPERA ESTATE PRIMARY SCHOOL],0.20058401709008236,0.004979614956655719,40.28102952457863,0.0,0.19082415111816017,0.21034388306200455,controlled,300
C(boundary_school_name)[T.PALM VIEW PRIMARY SCHOOL],-0.11975512144738354,0.003563225375869851,-33.608629490114424,1.2549205775061707e-247,-0.12673891485288766,-0.11277132804187943,controlled,300
C(boundary_school_name)[T.PARK VIEW PRIMARY SCHOOL],0.17521787322176186,0.005575393986655582,31.42699397408269,8.658327296485806e-217,0.16429030180829574,0.18614544463522797,controlled,300
C(boundary_school_name)[T.PASIR RIS PRIMARY SCHOOL],0.07897366686566999,0.005455880172626317,14.474963592841181,1.7441807178952855e-47,0.06828033822335625,0.08966699550798374,controlled,300
C(boundary_school_name)[T.PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY)],0.09853579972311978,0.00552155254451818,17.84566911727509,3.123394896743625e-71,0.08771375559711865,0.10935784384912091,controlled,300
C(boundary_school_name)[T.PEI CHUN PUBLIC SCHOOL],0.20718114431852727,0.003011673342908965,68.79270117602186,0.0,0.20127837303322635,0.2130839156038282,controlled,300
C(boundary_school_name)[T.PEI TONG PRIMARY SCHOOL],-0.15943689087083215,0.006644323239264263,-23.995956417148495,3.064666386886475e-127,-0.17245952512143262,-0.1464142566202317,controlled,300
C(boundary_school_name)[T.PEIYING PRIMARY SCHOOL],0.09490129089166306,0.004027130920331689,23.56548440293733,8.710870320595475e-123,0.08700825932678531,0.10279432245654081,controlled,300
C(boundary_school_name)[T.PIONEER PRIMARY SCHOOL],0.010861561645042535,0.00198091228246223,5.483110858165742,4.179109494077686e-08,0.00697904491488353,0.01474407837520154,controlled,300
C(boundary_school_name)[T.POI CHING SCHOOL],0.18029372014022038,0.005263103110783843,34.256163397370514,3.5306971223093625e-257,0.16997822759616332,0.19060921268427744,controlled,300
C(boundary_school_name)[T.PRINCESS ELIZABETH PRIMARY SCHOOL],0.04876605922910172,0.0023295741100782417,20.933465485441822,2.654764150614451e-97,0.04420017787403142,0.05333194058417202,controlled,300
C(boundary_school_name)[T.PUNGGOL COVE PRIMARY SCHOOL],-0.0950751086074657,0.0035507211143397926,-26.776281646986966,6.10505739515407e-158,-0.10203439411071762,-0.08811582310421377,controlled,300
C(boundary_school_name)[T.PUNGGOL GREEN PRIMARY SCHOOL],-0.12506711751285274,0.003532744527291905,-35.40225355857402,1.576447410686659e-274,-0.13199116955292584,-0.11814306547277963,controlled,300
C(boundary_school_name)[T.PUNGGOL PRIMARY SCHOOL],-0.079875483767175,0.003592184000124373,-22.235911012467472,1.5440263686984261e-109,-0.0869160350332598,-0.0728349325010902,controlled,300
C(boundary_school_name)[T.PUNGGOL VIEW PRIMARY SCHOOL],-0.15559630846103578,0.003513721688354787,-44.282479450980624,0.0,-0.16248307642190843,-0.14870954050016313,controlled,300
C(boundary_school_name)[T.QIFA PRIMARY SCHOOL],-0.07317527666424452,0.0047685125126185075,-15.34551423963071,3.7953982465342473e-53,-0.0825213894488054,-0.06382916387968364,controlled,300
C(boundary_school_name)[T.QIHUA PRIMARY SCHOOL],0.022462835184649733,0.002116664910954324,10.61237188201041,2.6103696896829626e-26,0.018314248191839577,0.02661142217745989,controlled,300
C(boundary_school_name)[T.QUEENSTOWN PRIMARY SCHOOL],0.2583162943747969,0.011224421903341945,23.013772700212396,3.393376564770962e-117,0.23631683169696419,0.2803157570526297,controlled,300
C(boundary_school_name)[T.RADIN MAS PRIMARY SCHOOL],0.3691818796789245,0.011157159118125776,33.089236764505436,4.2448939181060943e-240,0.3473142496376153,0.3910495097202337,controlled,300
C(boundary_school_name)[T.RAFFLES GIRLS' PRIMARY SCHOOL],0.054073422391727514,0.015711685279754625,3.4416054948226407,0.0005782729346906163,0.023279085106980325,0.0848677596764747,controlled,300
C(boundary_school_name)[T.RED SWASTIKA SCHOOL],0.19244054688816012,0.004843685895698148,39.73018709967827,0.0,0.18294709698016712,0.20193399679615312,controlled,300
C(boundary_school_name)[T.RIVER VALLEY PRIMARY SCHOOL],0.40863921742188714,0.011134402537563717,36.700596735502984,7.14474156608627e-295,0.38681618945889085,0.4304622453848834,controlled,300
C(boundary_school_name)[T.RIVERSIDE PRIMARY SCHOOL],0.018122840417542037,0.0021413857600596354,8.463136701272047,2.6028031741622018e-17,0.013925801450818221,0.022319879384265853,controlled,300
C(boundary_school_name)[T.RIVERVALE PRIMARY SCHOOL],-0.12673169199469722,0.0035048962318323814,-36.158471923843834,2.738265346676112e-286,-0.13360116237863884,-0.1198622216107556,controlled,300
C(boundary_school_name)[T.ROSYTH SCHOOL],-0.1158208271998899,0.00392879869451089,-29.4799597041479,5.202250202191452e-191,-0.12352113114363922,-0.10812052325614058,controlled,300
C(boundary_school_name)[T.RULANG PRIMARY SCHOOL],-0.0316210947289446,0.0024381610958031617,-12.969239310468206,1.8283580151589262e-38,-0.03639980266522551,-0.02684238679266369,controlled,300
C(boundary_school_name)[T.SEMBAWANG PRIMARY SCHOOL],-0.03810760010685079,0.0038234060670840095,-9.96692463165814,2.127133948396619e-23,-0.04560133829660738,-0.0306138619170942,controlled,300
C(boundary_school_name)[T.SENG KANG PRIMARY SCHOOL],-0.13326051601316666,0.003564839130448996,-37.38191574338512,7.687021555375967e-306,-0.14024747231952578,-0.12627355970680754,controlled,300
C(boundary_school_name)[T.SENGKANG GREEN PRIMARY SCHOOL],-0.19227102202461702,0.003820183610643205,-50.330309121514794,0.0,-0.1997584443158079,-0.18478359973342615,controlled,300
C(boundary_school_name)[T.SHUQUN PRIMARY SCHOOL],-0.016904433957647777,0.002338590245422267,-7.228471935490962,4.884587415838556e-13,-0.021487986613272107,-0.012320881302023447,controlled,300
C(boundary_school_name)[T.SI LING PRIMARY SCHOOL],0.02907793579191441,0.0020413779658337242,14.244268468940106,4.866168872210381e-46,0.025076908500046676,0.03307896308378215,controlled,300
C(boundary_school_name)[T.SOUTH VIEW PRIMARY SCHOOL],0.0011852807412998081,0.0025575289020890526,0.46344764289140256,0.6430435355330291,-0.0038273837962150012,0.006197945278814618,controlled,300
C(boundary_school_name)[T.SPRINGDALE PRIMARY SCHOOL],-0.1152097321081225,0.0035404933568599123,-32.54058700177955,2.8451582922116275e-232,-0.12214897157507125,-0.10827049264117376,controlled,300
C(boundary_school_name)[T.ST ANDREW'S SCHOOL (JUNIOR)],0.1680281839591121,0.0031562009349012316,53.23747994022132,0.0,0.16184214379873402,0.17421422411949017,controlled,300
C(boundary_school_name)[T.ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL],0.2083746968299854,0.004892973694397761,42.58651483627742,0.0,0.1987846446116639,0.21796474904830693,controlled,300
C(boundary_school_name)[T.ST. ANTHONY'S PRIMARY SCHOOL],0.008015026664436029,0.0021891830822570713,3.6611952327771737,0.00025104136397190353,0.003724306667647782,0.012305746661224276,controlled,300
C(boundary_school_name)[T.ST. GABRIEL'S PRIMARY SCHOOL],0.1595764783313095,0.003143639621669828,50.761695848122116,0.0,0.1534150578924635,0.1657378987701555,controlled,300
C(boundary_school_name)[T.ST. HILDA'S PRIMARY SCHOOL],0.161750122153026,0.005272701370368103,30.67689800564862,1.157349534367743e-206,0.15141581736586954,0.17208442694018247,controlled,300
C(boundary_school_name)[T.ST. JOSEPH'S INSTITUTION JUNIOR],0.16238171342122523,0.004616988521934337,35.17048237174167,5.653867092118478e-271,0.1533325822011991,0.17143084464125136,controlled,300
C(boundary_school_name)[T.ST. MARGARET'S SCHOOL (PRIMARY)],0.2967306647448503,0.006390227555464057,46.43507013942351,0.0,0.28420604888312534,0.3092552806065753,controlled,300
C(boundary_school_name)[T.ST. STEPHEN'S SCHOOL],0.20334059591664205,0.005513956193002741,36.87744131422064,1.0626952083835033e-297,0.1925334403660251,0.214147751467259,controlled,300
C(boundary_school_name)[T.TAMPINES NORTH PRIMARY SCHOOL],0.14372620945647377,0.005172562002721054,27.78627097768298,6.356093405766781e-170,0.13358817422334013,0.1538642446896074,controlled,300
C(boundary_school_name)[T.TAMPINES PRIMARY SCHOOL],0.15860719909918716,0.0050935435466911,31.138871719713197,7.175567532789116e-213,0.1486240371939862,0.16859036100438812,controlled,300
C(boundary_school_name)[T.TANJONG KATONG PRIMARY SCHOOL],0.30400679461131963,0.00549657128371024,55.30844210322186,0.0,0.29323371285679045,0.3147798763658488,controlled,300
C(boundary_school_name)[T.TAO NAN SCHOOL],0.4156680996471544,0.02164211880833382,19.206441999897507,3.2691848030819367e-82,0.3732503262336832,0.4580858730606256,controlled,300
C(boundary_school_name)[T.TECK GHEE PRIMARY SCHOOL],0.1083378474921018,0.0029876832036795386,36.26149096352527,6.549158588013857e-288,0.10248209601567466,0.11419359896852894,controlled,300
C(boundary_school_name)[T.TECK WHYE PRIMARY SCHOOL],0.06315382076668806,0.0027235511314258093,23.188043006788103,6.011518978034153e-119,0.057815758639040156,0.06849188289433596,controlled,300
C(boundary_school_name)[T.TELOK KURAU PRIMARY SCHOOL],0.11447262258609268,0.004199118226334914,27.26110969397663,1.2271884069580705e-163,0.10624250209565055,0.12270274307653482,controlled,300
C(boundary_school_name)[T.TEMASEK PRIMARY SCHOOL],0.21485279273388427,0.005352070548080285,40.14386409965187,0.0,0.20436292721692936,0.22534265825083918,controlled,300
C(boundary_school_name)[T.TOWNSVILLE PRIMARY SCHOOL],0.16862696352375714,0.003077673911757,54.790393121112174,0.0,0.16259483350055493,0.17465909354695935,controlled,300
C(boundary_school_name)[T.UNITY PRIMARY SCHOOL],0.02016651861441081,0.003137110100728614,6.428374512493841,1.2897566105743327e-10,0.014017895801445903,0.02631514142737571,controlled,300
C(boundary_school_name)[T.VALOUR PRIMARY SCHOOL],-0.1493666810348299,0.0035364086325979536,-42.2368274011085,0.0,-0.15629791458933842,-0.14243544748032136,controlled,300
C(boundary_school_name)[T.WATERWAY PRIMARY SCHOOL],-0.1742495327621484,0.0036488315308356545,-47.75488571878292,0.0,-0.18140111114824045,-0.16709795437605637,controlled,300
C(boundary_school_name)[T.WELLINGTON PRIMARY SCHOOL],-0.040657695898881054,0.003488290867396726,-11.655477551739674,2.1517071272106565e-31,-0.04749462036657862,-0.033820771431183484,controlled,300
C(boundary_school_name)[T.WEST GROVE PRIMARY SCHOOL],-0.06132583294506385,0.002641476493185302,-23.216497706217442,3.102604648345202e-119,-0.0665030317377162,-0.056148634152411496,controlled,300
C(boundary_school_name)[T.WEST SPRING PRIMARY SCHOOL],0.061406790767280214,0.003789877866679053,16.20284160267386,4.814975944075861e-59,0.05397876664278378,0.06883481489177665,controlled,300
C(boundary_school_name)[T.WEST VIEW PRIMARY SCHOOL],0.019047817392834555,0.0030519017316543466,6.2412944674038675,4.3396439449910864e-10,0.01306619991443661,0.0250294348712325,controlled,300
C(boundary_school_name)[T.WESTWOOD PRIMARY SCHOOL],-0.022618675469049707,0.0025128571352639106,-9.001178440124173,2.2330766508090294e-19,-0.027543784952461466,-0.017693565985637948,controlled,300
C(boundary_school_name)[T.WHITE SANDS PRIMARY SCHOOL],0.09948833977342275,0.00526953772018637,18.87989896956352,1.6690500048012682e-79,0.08916023562668215,0.10981644392016335,controlled,300
C(boundary_school_name)[T.WOODGROVE PRIMARY SCHOOL],0.031343740339711705,0.0021893628502998243,14.316375348846039,1.7290920479648318e-46,0.02705266800403409,0.035634812675389316,controlled,300
C(boundary_school_name)[T.WOODLANDS PRIMARY SCHOOL],0.023537040398671116,0.0021888265339066993,10.753268947567685,5.719785014473966e-27,0.019247019223808344,0.027827061573533887,controlled,300
C(boundary_school_name)[T.WOODLANDS RING PRIMARY SCHOOL],0.014470110533261115,0.0020903486104073147,6.922343221230235,4.442333245755086e-12,0.01037310254172943,0.0185671185247928,controlled,300
C(boundary_school_name)[T.XINGHUA PRIMARY SCHOOL],-0.020727775437377062,0.004037098290750492,-5.134325187193744,2.8315814258679614e-07,-0.028640342689296237,-0.012815208185457887,controlled,300
C(boundary_school_name)[T.XINGNAN PRIMARY SCHOOL],-0.08774567053358814,0.002640604504855081,-33.229387578585424,4.052619562103402e-242,-0.09292116026051833,-0.08257018080665796,controlled,300
C(boundary_school_name)[T.XINMIN PRIMARY SCHOOL],-0.09049081933280723,0.003482841868218556,-25.981891442890145,7.934103043961194e-149,-0.09731706395836379,-0.08366457470725067,controlled,300
C(boundary_school_name)[T.XISHAN PRIMARY SCHOOL],0.07894622306322904,0.003820407652873792,20.664345335986333,7.253400179786992e-95,0.07145836165733521,0.08643408446912287,controlled,300
C(boundary_school_name)[T.YANGZHENG PRIMARY SCHOOL],0.03874953301849098,0.004793477060788766,8.08380483041568,6.277676885232543e-16,0.029354490618626085,0.04814457541835588,controlled,300
C(boundary_school_name)[T.YEW TEE PRIMARY SCHOOL],-0.036779014132434944,0.003168296336491422,-11.608451428241116,3.733151991909743e-31,-0.042988760844308326,-0.030569267420561562,controlled,300
C(boundary_school_name)[T.YIO CHU KANG PRIMARY SCHOOL],-0.03340401846228118,0.0036482692573955268,-9.156127496501744,5.3793091911685724e-20,-0.0405544948126811,-0.02625354211188126,controlled,300
C(boundary_school_name)[T.YISHUN PRIMARY SCHOOL],0.05492620218879252,0.0037182635783709734,14.77200339112498,2.2201417370067865e-49,0.04763853949015839,0.06221386488742665,controlled,300
C(boundary_school_name)[T.YU NENG PRIMARY SCHOOL],0.19119061938617543,0.004795852843217124,39.86582275070853,0.0,0.18179092053831586,0.200590318234035,controlled,300
C(boundary_school_name)[T.YUHUA PRIMARY SCHOOL],0.04542828974676427,0.002501038688358702,18.16376930041671,9.992258408423351e-74,0.04052634399363992,0.050330235499888624,controlled,300
C(boundary_school_name)[T.ZHANGDE PRIMARY SCHOOL],0.2693682914733693,0.011126414492949908,24.20980196666686,1.7541308384508276e-129,0.247560919790123,0.29117566315661564,controlled,300
C(boundary_school_name)[T.ZHENGHUA PRIMARY SCHOOL],-0.05457698033858868,0.0031896106562688525,-17.110859669133355,1.2316813925772716e-65,-0.0608285023495808,-0.04832545832759656,controlled,300
C(boundary_school_name)[T.ZHONGHUA PRIMARY SCHOOL],0.03736653649374228,0.004877718434134904,7.660658768707606,1.8498174952033704e-14,0.027806384036110764,0.0469266889513738,controlled,300
C(town)[T.BEDOK],-0.06480086682214696,0.006062116248486842,-10.689479410481749,1.1400910257711549e-26,-0.07668239633927623,-0.05291933730501769,controlled,300
C(town)[T.BISHAN],0.13672717515028804,0.0017366924341583859,78.72849127516758,0.0,0.1333233205271144,0.14013102977346167,controlled,300
C(town)[T.BUKIT BATOK],-0.0907969813196613,0.002880121220576039,-31.52540270561995,3.897961483307663e-218,-0.09644191518309987,-0.08515204745622272,controlled,300
C(town)[T.BUKIT MERAH],0.004502025281995907,0.01190585225720057,0.3781354904075108,0.7053299447074542,-0.018833016347372118,0.02783706691136393,controlled,300
C(town)[T.BUKIT PANJANG],-0.10926104840006395,0.0038242563354929813,-28.57053471704041,1.5614517621746448e-179,-0.11675645308527932,-0.10176564371484859,controlled,300
C(town)[T.BUKIT TIMAH],0.36942227513270975,0.0069086256482404395,53.47261437255586,0.0,0.3558816176794888,0.3829629325859307,controlled,300
C(town)[T.CENTRAL AREA],0.0767069883197864,0.005288246729715765,14.505183332077486,1.1233693995588876e-47,0.06634221518818177,0.08707176145139102,controlled,300
C(town)[T.CHOA CHU KANG],-0.18439475885773102,0.003307849350412686,-55.74460603374395,0.0,-0.1908780244508241,-0.17791149326463793,controlled,300
C(town)[T.CLEMENTI],0.27587501040086404,0.005857453646559716,47.098112430286996,0.0,0.26439461221249416,0.2873554085892339,controlled,300
C(town)[T.GEYLANG],-0.009245344485811945,0.004741128291674835,-1.9500304393885037,0.051172491098128894,-0.018537785183578535,4.709621195464475e-05,controlled,300
C(town)[T.HOUGANG],0.06109328866725255,0.0037710751679509605,16.200496130775353,5.002187380966831e-59,0.05370211715507533,0.06848446017942976,controlled,300
C(town)[T.JURONG EAST],-0.014718768637599834,0.003016596066581733,-4.8792640157084275,1.0648244492613802e-06,-0.020631188284005224,-0.008806348991194446,controlled,300
C(town)[T.JURONG WEST],-0.084841242051106,0.0031452917190436715,-26.97404553524277,2.980265641436543e-160,-0.09100590054130367,-0.07867658356090834,controlled,300
C(town)[T.KALLANG/WHAMPOA],0.01245540171736284,0.0031797523519794114,3.917098043691765,8.962130612250303e-05,0.006223201627726665,0.018687601806999014,controlled,300
C(town)[T.MARINE PARADE],0.11353685418625063,0.006892585390583368,16.472317389257793,5.8005103202595866e-61,0.10002763506034029,0.12704607331216097,controlled,300
C(town)[T.PASIR RIS],-0.11948608448537537,0.006724160636138448,-17.769665382948652,1.2141280600568147e-70,-0.13266519715846867,-0.10630697181228208,controlled,300
C(town)[T.PUNGGOL],0.04113598397140463,0.003880199245990241,10.601513315047969,2.931969364634426e-26,0.033530933196424285,0.04874103474638498,controlled,300
C(town)[T.QUEENSTOWN],0.07268322202571555,0.012299905492731453,5.909250446571903,3.4366787393067188e-09,0.04857585024671551,0.09679059380471558,controlled,300
