specification,bandwidth_m,sample_size,cutoff_coef_log_points,cutoff_std_err,cutoff_p_value,cutoff_premium_pct,cutoff_price_jump_sgd_at_local_mean_price,cutoff_price_jump_sgd_at_local_median_price,local_mean_resale_price,local_median_resale_price,cutoff_ci_low_pct,cutoff_ci_high_pct,r_squared,boundary_school_name,school_group,inside_n,outside_n
controlled,100,322,0.001426618317425049,0.01919867305076519,0.9407651739411989,0.001427636421427847,609.0550135425057,506.8109296068857,426617.73291925463,355000.0,-0.0355552972754799,0.03982873062143777,0.9807112904025574,BLANGAH RISE PRIMARY SCHOOL,non_good,126,196
uncontrolled,100,322,-0.18894202128594817,0.04330746287862022,1.2840531063609986e-05,-0.17216549791675673,-73448.85440816141,-61118.751760448635,426617.73291925463,355000.0,-0.2395345877004641,-0.09882822840405792,0.4511188590292856,BLANGAH RISE PRIMARY SCHOOL,non_good,126,196
controlled,200,703,-0.012336544137218408,0.015432336862236593,0.4240609876536039,-0.012260760930993597,-5397.672194953711,-4561.003066329618,440239.5761024182,372000.0,-0.041689963436549626,0.018072197068159213,0.9774772091578732,BLANGAH RISE PRIMARY SCHOOL,non_good,126,577
uncontrolled,200,703,-0.30809479267989875,0.03791935420239991,4.473585430740949e-16,-0.26515434328168164,-116731.4356880426,-98637.41570078557,440239.5761024182,372000.0,-0.3177893016004628,-0.20845841253353325,0.20712291124269577,BLANGAH RISE PRIMARY SCHOOL,non_good,126,577
controlled,300,1020,-0.029477117189508018,0.014187851927597651,0.03774338335460218,-0.02904690447732905,-13871.753782486729,-11909.23083570491,477563.9274509804,410000.0,-0.055675391461666224,-0.001667535526490349,0.9769504698779584,BLANGAH RISE PRIMARY SCHOOL,non_good,126,894
uncontrolled,300,1020,-0.2683904146697714,0.03627657128706736,1.3778279942136656e-13,-0.23539079182848222,-112414.15103140612,-96510.22464967771,477563.9274509804,410000.0,-0.2878683581293001,-0.17904611051277386,0.1958944999246408,BLANGAH RISE PRIMARY SCHOOL,non_good,126,894
controlled,500,1912,-0.020469881299202908,0.007654749125274597,0.007492086169545969,-0.020261795528015658,-10477.57550524168,-9016.499009966969,517109.9220083682,445000.0,-0.034851390081851674,-0.005451658492889422,0.9732590226043211,BLANGAH RISE PRIMARY SCHOOL,non_good,234,1678
uncontrolled,500,1912,0.07646017604360977,0.04000079689913283,0.05594468101257663,0.07945920114501992,41089.14130694849,35359.34450953386,517109.9220083682,445000.0,-0.0019395026080410993,0.16749652950048954,0.10971484375374374,BLANGAH RISE PRIMARY SCHOOL,non_good,234,1678
controlled,100,1414,-0.005674575867957915,0.00791263577430363,0.47327927623926347,-0.00565850587348693,-2820.4650840364316,-2741.229219375502,498446.9658769448,484444.0,-0.020960550922968668,0.009882704801973619,0.9472766569685405,BOON LAY GARDEN PRIMARY SCHOOL,non_good,584,830
uncontrolled,100,1414,-0.0070463280246499255,0.03692079641594085,0.8486432409577156,-0.007021560861994347,-3499.8757073813877,-3401.5530302279894,498446.9658769448,484444.0,-0.07633986013533534,0.06749889709154311,0.023981502852078673,BOON LAY GARDEN PRIMARY SCHOOL,non_good,584,830
controlled,200,2995,-0.004164616511706797,0.006110105876541503,0.49549519164848865,-0.004155956522377879,-2089.2788946491273,-2036.4186959651609,502719.14140567614,490000.0,-0.01601086536625862,0.007841777947061201,0.9171041375115644,BOON LAY GARDEN PRIMARY SCHOOL,non_good,1254,1741
uncontrolled,200,2995,0.000528888153003948,0.02362034567476985,0.9821358908941092,0.000529028039003343,265.95252154728917,259.2237391116381,502719.14140567614,490000.0,-0.04473547695104829,0.04793835821889347,0.0028153851093418725,BOON LAY GARDEN PRIMARY SCHOOL,non_good,1254,1741
controlled,300,4519,0.015277441416713658,0.005373749011155843,0.004469438502374492,0.015394738094628213,7625.956864864703,7466.447975894684,495361.2603208675,485000.0,0.004756168186894394,0.026145951420999625,0.9104764305802513,BOON LAY GARDEN PRIMARY SCHOOL,non_good,1934,2585
uncontrolled,300,4519,-0.01889254682764163,0.01797263106572308,0.2931739723326853,-0.01871520125742665,-9270.785682037551,-9076.872609851926,495361.2603208675,485000.0,-0.05268053999958067,0.0164679360042137,0.004203914175606727,BOON LAY GARDEN PRIMARY SCHOOL,non_good,1934,2585
controlled,500,8170,0.019658400749150044,0.00454528436777482,1.525248813895355e-05,0.01985289953018121,9452.615614491935,9271.304080594626,476132.74827294983,467000.0,0.010807628391243718,0.028979112806552854,0.9067544777695711,BOON LAY GARDEN PRIMARY SCHOOL,non_good,3235,4935
uncontrolled,500,8170,-0.016403922723666073,0.013170034858401073,0.21293004423480122,-0.01627011106113274,-7746.732694243252,-7598.141865548991,476132.74827294983,467000.0,-0.04133845474402087,0.009453752662287984,0.023644502044994353,BOON LAY GARDEN PRIMARY SCHOOL,non_good,3235,4935
controlled,100,613,0.07144527638438937,0.01702602842762371,2.713844412737722e-05,0.0740593726808021,41753.827648457845,39992.06124763313,563788.5676998369,540000.0,0.03880837261609149,0.11050658278609293,0.951660499306228,BUKIT PANJANG PRIMARY SCHOOL,non_good,278,335
uncontrolled,100,613,-0.017348620431161414,0.049310078164637366,0.7249679543158449,-0.017198999603487253,-9696.599352320141,-9287.459785883117,563788.5676998369,540000.0,-0.10773880845767714,0.0825280932714092,0.17826991867710462,BUKIT PANJANG PRIMARY SCHOOL,non_good,278,335
controlled,200,1461,-0.028183310057799723,0.011364697563565425,0.013141934513940141,-0.027789865430095873,-15232.161010298225,-14589.679350800334,548119.2792607803,525000.0,-0.04920625033546011,-0.005891081957664301,0.9303996594398354,BUKIT PANJANG PRIMARY SCHOOL,non_good,706,755
uncontrolled,200,1461,-0.04101186524059969,0.03984564711764149,0.3033535706910727,-0.04018225858819846,-22024.67061643364,-21095.685758804193,548119.2792607803,525000.0,-0.11228926114702198,0.03778185439010273,0.008895567010537508,BUKIT PANJANG PRIMARY SCHOOL,non_good,706,755
controlled,300,2212,-0.07177408752399705,0.01033043922919949,3.709598436773548e-12,-0.06925886190284081,-38500.816345502055,-37322.76957309808,555897.3290596745,538888.0,-0.08791468707890104,-0.05022144982030463,0.9237188695503217,BUKIT PANJANG PRIMARY SCHOOL,non_good,1091,1121
uncontrolled,300,2212,-0.012941488601178941,0.032797034628300505,0.6931430932327332,-0.012858107616502745,-7147.787680775734,-6929.079897241932,555897.3290596745,538888.0,-0.07431722301007293,0.05268148000670392,0.0033324121267293005,BUKIT PANJANG PRIMARY SCHOOL,non_good,1091,1121
controlled,500,4113,-0.07716785114481244,0.0076966594093618446,1.1699128708636948e-23,-0.07426554502311888,-39256.40538972322,-37726.89687174439,528595.1295113056,508000.0,-0.08812586070206063,-0.060194555148648576,0.9148416823225691,BUKIT PANJANG PRIMARY SCHOOL,non_good,1852,2261
uncontrolled,500,4113,-0.04596983450860254,0.02369807203037719,0.052402387809994004,-0.04492922806466282,-23749.37112768343,-22824.047856848712,528595.1295113056,508000.0,-0.08827608150740307,0.0004785011160892694,0.006207913812236954,BUKIT PANJANG PRIMARY SCHOOL,non_good,1852,2261
controlled,100,200,-0.041716590453103164,0.02809791781121241,0.13762697250499947,-0.04085842806515616,-25802.228478700203,-24106.472558442136,631503.21,590000.0,-0.09225203397080439,0.013444909205178046,0.9835229061040814,BUKIT TIMAH PRIMARY SCHOOL,non_good,83,117
uncontrolled,100,200,-0.15469146385510718,0.08148188026211835,0.05763329374290456,-0.14332054671187544,-90507.38530750429,-84559.12256000651,631503.21,590000.0,-0.2697701629863356,0.00502560767358351,0.1788886882258316,BUKIT TIMAH PRIMARY SCHOOL,non_good,83,117
controlled,200,430,-0.024824309300532726,0.019767148760468263,0.20917521130869576,-0.02451872003759037,-15329.077652213646,-13485.296020674703,625198.9348837209,550000.0,-0.06158962051432093,0.014016626796722775,0.9781671914505489,BUKIT TIMAH PRIMARY SCHOOL,non_good,124,306
uncontrolled,200,430,-0.059986144916537476,0.05993251509841562,0.31687765301452997,-0.05822241809914386,-36400.59378193942,-32022.329954529123,625198.9348837209,550000.0,-0.1626003760865874,0.059165765594771935,0.3164239795924044,BUKIT TIMAH PRIMARY SCHOOL,non_good,124,306
controlled,300,704,-0.02629878199553315,0.016489720589086095,0.11074373314072691,-0.02595598068819449,-17142.009696127214,-15559.156887654059,660426.2001136363,599444.0,-0.05693364630101694,0.006039233438638547,0.9767941381831952,BUKIT TIMAH PRIMARY SCHOOL,non_good,242,462
uncontrolled,300,704,0.10909395357416696,0.05302896465966349,0.039661973854361425,0.11526712875211476,76125.43183976843,69096.18872768267,660426.2001136363,599444.0,0.005170503998692011,0.23742266961367653,0.3845416263292587,BUKIT TIMAH PRIMARY SCHOOL,non_good,242,462
controlled,500,1368,0.012928286492430274,0.011280190229769432,0.2517515597701073,0.013012218095502792,8213.611684182928,7807.330857301676,631223.0262280701,600000.0,-0.009138870699401225,0.03565850315988439,0.9762005440147185,BUKIT TIMAH PRIMARY SCHOOL,non_good,419,949
uncontrolled,500,1368,0.23432557696978296,0.03819532582662026,8.51977281501894e-10,0.2640559727330902,166678.210202178,158433.58363985413,631223.0262280701,600000.0,0.17288055794118384,0.3623190284669424,0.39270471642238014,BUKIT TIMAH PRIMARY SCHOOL,non_good,419,949
controlled,100,1177,0.006957178117361668,0.009422501879053363,0.4602970281728419,0.006981435502727562,3466.155309974759,3036.9244436864897,496481.74915038235,435000.0,-0.011444928334355953,0.025751261119521862,0.9833514602299573,BUKIT VIEW PRIMARY SCHOOL,non_good,506,671
uncontrolled,100,1177,0.27617454198398966,0.059152719327722224,3.029061593490577e-06,0.3180779038833097,157919.87408607278,138363.88818923972,496481.74915038235,435000.0,0.173786927414723,0.4801062442669246,0.06153589566189954,BUKIT VIEW PRIMARY SCHOOL,non_good,506,671
controlled,200,2391,0.009400413090843496,0.00611848203946872,0.1244412167266051,0.009444735748882493,4745.166000057181,4325.688972988182,502413.8447302384,458000.0,-0.002588455862418959,0.021623100835671982,0.9798072051398176,BUKIT VIEW PRIMARY SCHOOL,non_good,982,1409
uncontrolled,200,2391,0.033774900850152834,0.04057517495334477,0.4051814606852744,0.03435174882173997,17258.794198737814,15733.100960356905,502413.8447302384,458000.0,-0.044721580319729504,0.11997038585743369,0.006445179869648765,BUKIT VIEW PRIMARY SCHOOL,non_good,982,1409
controlled,300,3628,0.006807539004543284,0.005009969972317229,0.17421049173694925,0.006830762967627635,3507.0865190109243,3299.258513364148,513425.29899393604,483000.0,-0.0030074706135478912,0.0167660793625104,0.977573249044435,BUKIT VIEW PRIMARY SCHOOL,non_good,1824,1804
uncontrolled,300,3628,-0.03946309609545551,0.03206025486458157,0.2183587697438083,-0.038694570740194334,-19866.771551726284,-18689.477667513864,513425.29899393604,483000.0,-0.09724239592910866,0.02365033997743149,0.014769981412688704,BUKIT VIEW PRIMARY SCHOOL,non_good,1824,1804
controlled,500,6110,0.002757046729532933,0.0038921395790891197,0.4787200130611299,0.002760850878135823,1397.9061743174163,1319.6867197489235,506331.64774959086,478000.0,-0.004859700106270015,0.010439758254411347,0.9730469109713806,BUKIT VIEW PRIMARY SCHOOL,non_good,3336,2774
uncontrolled,500,6110,-0.03673259987218711,0.023690702966019883,0.12101988391271917,-0.03606614307332823,-18261.429650290775,-17239.616389050894,506331.64774959086,478000.0,-0.07980196593601674,0.009748386905293449,0.008538635355462731,BUKIT VIEW PRIMARY SCHOOL,non_good,3336,2774
controlled,100,422,0.02294666285192959,0.012815513208072636,0.07336747076129166,0.023211962883776804,10591.425487531696,10265.490585350291,456291.67772511847,442250.0,-0.0021693865082186292,0.04923892575790867,0.9762219232882057,CANBERRA PRIMARY SCHOOL,non_good,154,268
uncontrolled,100,422,0.1814308160270553,0.0525948620963075,0.0005614343680009492,0.19893158698987445,90770.82758013016,87977.49434627198,456291.67772511847,442250.0,0.08149558738876439,0.329119570198805,0.05892880452423177,CANBERRA PRIMARY SCHOOL,non_good,154,268
controlled,200,1116,0.01008928159137712,0.007272261175542195,0.1653304514010674,0.010140349996233144,4726.666698524732,4644.28029827478,466124.6111111111,458000.0,-0.004155691429632902,0.0246416210937368,0.9735003200374618,CANBERRA PRIMARY SCHOOL,non_good,440,676
uncontrolled,200,1116,0.11315217867866467,0.0366704483539675,0.002031075672695029,0.11980233002180474,55842.81449161872,54869.46714998657,466124.6111111111,458000.0,0.042141884808864605,0.20325003399344843,0.051651913066508404,CANBERRA PRIMARY SCHOOL,non_good,440,676
controlled,300,1725,0.0038714842317315507,0.0063035667032068764,0.5391006191861415,0.0038789881073968413,1847.9775077854047,1842.5193510134995,476407.1084057971,475000.0,-0.008447623109271496,0.016358839180706575,0.9730069645515859,CANBERRA PRIMARY SCHOOL,non_good,691,1034
uncontrolled,300,1725,0.11203951156400895,0.029125848814311947,0.00011970081540974447,0.11855705571063568,56481.42409220894,56314.60146255195,476407.1084057971,475000.0,0.056490797728550035,0.18426955499286435,0.05238654649037777,CANBERRA PRIMARY SCHOOL,non_good,691,1034
controlled,500,3764,0.01132818092487986,0.004402226782877971,0.010073842814973557,0.011392587740672422,5369.221408399176,5308.945887153349,471290.76647183846,466000.0,0.00270346421686396,0.02015700856852587,0.9694701536148193,CANBERRA PRIMARY SCHOOL,non_good,1806,1958
uncontrolled,500,3764,0.16431182871396383,0.020277665909812226,5.357890060103752e-16,0.17858177343642523,84163.94088075304,83219.10642137416,471290.76647183846,466000.0,0.13265858959181442,0.22636689417341027,0.03551373240150435,CANBERRA PRIMARY SCHOOL,non_good,1806,1958
controlled,100,425,0.01812980475393818,0.01562945682542411,0.24605831863530647,0.018295147362437758,10148.925167315198,9861.084428353952,554733.1741176471,539000.0,-0.01242608129538858,0.04997204513259157,0.9788428580331046,CANOSSA CATHOLIC PRIMARY SCHOOL,non_good,173,252
uncontrolled,100,425,0.16033636402810386,0.056454650644320745,0.004510061893726979,0.17390566422880016,96471.24111468007,93735.15301932329,554733.1741176471,539000.0,0.05094025956874515,0.31125865239375927,0.04752604347863565,CANOSSA CATHOLIC PRIMARY SCHOOL,non_good,173,252
controlled,200,875,-0.04124731435140688,0.012326766767722947,0.0008193956801046839,-0.040408220219674384,-23358.926994489593,-23113.501965653748,578073.6411428571,572000.0,-0.06331457348589342,-0.01694169914780308,0.9640403228097697,CANOSSA CATHOLIC PRIMARY SCHOOL,non_good,357,518
uncontrolled,200,875,0.017604159864856958,0.04896454029314727,0.7191995757352346,0.017760026376777205,10266.603114416783,10158.735087516561,578073.6411428571,572000.0,-0.07537436204145243,0.12027552424075938,0.030875210111174445,CANOSSA CATHOLIC PRIMARY SCHOOL,non_good,357,518
controlled,300,1622,0.012266836953247859,0.009076693207499882,0.17654639140130068,0.01234238318607539,7201.388691015133,6973.446500132595,583468.2477805179,565000.0,-0.005508255355328284,0.030513431925001555,0.9676591968734378,CANOSSA CATHOLIC PRIMARY SCHOOL,non_good,895,727
uncontrolled,300,1622,0.01670410589981021,0.03696999805558659,0.6513923974727241,0.016844399548161748,9828.172289280883,9517.085744711389,583468.2477805179,565000.0,-0.05423115557340974,0.0932613597769214,0.05732867871985259,CANOSSA CATHOLIC PRIMARY SCHOOL,non_good,895,727
controlled,500,2922,0.052521418447693334,0.007528659955738541,3.0327640396953454e-12,0.05392513527717768,28670.416104603344,26423.316285817065,531670.7312320328,490000.0,0.03848741407979883,0.06959234720553376,0.9719960103994613,CANOSSA CATHOLIC PRIMARY SCHOOL,non_good,1820,1102
uncontrolled,500,2922,0.18734337120316835,0.029305446388134655,1.6289293309861552e-10,0.20604133382350964,109546.14661796874,100960.25357351973,531670.7312320328,490000.0,0.13871985391772057,0.27734288103128923,0.0462314149485471,CANOSSA CATHOLIC PRIMARY SCHOOL,non_good,1820,1102
controlled,100,193,0.15000051733862682,0.1774206897545146,0.3978590240006069,0.1618348437901702,74010.07597581876,69912.65251735353,457318.5492227979,432000.0,-0.1794201336714265,0.6450077069090843,0.9810013816141406,CANTONMENT PRIMARY SCHOOL,non_good,57,136
uncontrolled,100,193,-0.5188077615107273,0.08628550282839946,1.824726221308637e-09,-0.4047702190464323,-185108.92934290855,-174860.73462805874,457318.5492227979,432000.0,-0.4973832597143637,-0.2950921373357265,0.25488352327753117,CANTONMENT PRIMARY SCHOOL,non_good,57,136
controlled,200,554,-0.05508232615699324,0.023082141735413335,0.017016031882386453,-0.053592769324039335,-28877.487278392968,-25965.69673749706,538831.7797833935,484500.0,-0.0954550902897282,-0.009793060951907795,0.9603847706801597,CANTONMENT PRIMARY SCHOOL,non_good,78,476
uncontrolled,200,554,-0.11132907798540008,0.049548773866068034,0.02464907907093044,-0.10535570725934118,-56769.003252889,-51044.8401671508,538831.7797833935,484500.0,-0.18815405097029148,-0.014112946563283879,0.16741713438523187,CANTONMENT PRIMARY SCHOOL,non_good,78,476
controlled,300,961,-0.08151235444399271,0.020840034347809944,9.178737721544254e-05,-0.07827867757091012,-43702.259675504894,-41331.14175744054,558290.7252861602,528000.0,-0.11516918502190032,-0.039850125199970776,0.9552307732865266,CANTONMENT PRIMARY SCHOOL,non_good,100,861
uncontrolled,300,961,-0.24521003567128488,0.03847031406782712,1.8415266304177551e-10,-0.21745984036794908,-121405.81199963491,-114818.7957142771,558290.7252861602,528000.0,-0.2742951222245702,-0.1561733699322687,0.08636253125850801,CANTONMENT PRIMARY SCHOOL,non_good,100,861
controlled,500,1962,-0.046857987695061186,0.01767754312068596,0.008032348402445764,-0.04577710063795226,-28546.56831703105,-27832.477187874974,623599.3088073395,608000.0,-0.07827279491246208,-0.012135763552257206,0.9418368487940241,CANTONMENT PRIMARY SCHOOL,non_good,196,1766
uncontrolled,500,1962,-0.15393271983297702,0.033566260097906336,4.519570904778761e-06,-0.14267029964346856,-88969.100245003,-86743.54218322888,623599.3088073395,608000.0,-0.1972585441143515,-0.08436993041240948,0.12978675599874745,CANTONMENT PRIMARY SCHOOL,non_good,196,1766
controlled,100,1138,-0.004713309119704259,0.007462766821427809,0.5276635614445881,-0.004702218908980593,-2767.4310165794577,-2727.286967208744,588537.2565905097,580000.0,-0.019154507763358253,0.009963017504195593,0.9610462960280635,CASUARINA PRIMARY SCHOOL,non_good,487,651
uncontrolled,100,1138,-0.22789189290748482,0.03289991462553633,4.303958202868881e-12,-0.20378966883315786,-119937.81261655521,-118198.00792323156,588537.2565905097,580000.0,-0.25351199135917346,-0.15075542524643737,0.07906013724333982,CASUARINA PRIMARY SCHOOL,non_good,487,651
controlled,200,2160,-0.01359556539883662,0.005237117170773619,0.009431558180939688,-0.0135035631125634,-7961.007159387217,-7697.030974161137,589548.6319444445,570000.0,-0.023577908299975747,-0.0033252747310980046,0.9523221243834491,CASUARINA PRIMARY SCHOOL,non_good,829,1331
uncontrolled,200,2160,-0.11247220763087507,0.023875343672046263,2.4673418715087513e-06,-0.10637781735904683,-62714.89669326204,-60635.35589465669,589548.6319444445,570000.0,-0.14723211214013487,-0.06356628025467115,0.025470033093256572,CASUARINA PRIMARY SCHOOL,non_good,829,1331
controlled,300,2968,-0.022968057388244895,0.0045683448758370845,4.965167083929694e-07,-0.022706299412050268,-13522.576361619267,-13169.653658989155,595542.9423450135,580000.0,-0.0314178843867442,-0.013916361026171109,0.9467429426197915,CASUARINA PRIMARY SCHOOL,non_good,1368,1600
uncontrolled,300,2968,-0.09479667543544945,0.019699833159038328,1.4938642494844275e-06,-0.09044214887744173,-53862.18345447741,-52456.4463489162,595542.9423450135,580000.0,-0.12489232970334496,-0.054635774980421714,0.019783813643436066,CASUARINA PRIMARY SCHOOL,non_good,1368,1600
controlled,500,4651,-0.028879568118211477,0.003816736527221187,3.832355316718739e-14,-0.02846653897566276,-16848.706464909475,-16453.659527933076,591877.5893098259,578000.0,-0.035707272960165515,-0.02117143537168209,0.9428098946812115,CASUARINA PRIMARY SCHOOL,non_good,2212,2439
uncontrolled,500,4651,-0.08695711652672618,0.015600601758339487,2.4901418487365016e-08,-0.08328359322622325,-49293.692387797164,-48137.91688475704,591877.5893098259,578000.0,-0.11088998166969599,-0.05482004125160167,0.02230383927805235,CASUARINA PRIMARY SCHOOL,non_good,2212,2439
controlled,200,401,-0.019563601770809,0.01603506419226227,0.22244540810628366,-0.019373476378188426,-11980.164718446751,-11253.819946373118,618379.710723192,580888.0,-0.04971403850978917,0.011935793855779586,0.9833603260753544,CEDAR PRIMARY SCHOOL,non_good,283,118
uncontrolled,200,401,-0.23892270416467482,0.07412866464982835,0.0012681960507750622,-0.2125242513839083,-131420.68509244415,-123452.78733789572,618379.710723192,580888.0,-0.3190149233016155,-0.08938084566406612,0.0630704912816572,CEDAR PRIMARY SCHOOL,non_good,283,118
controlled,300,902,0.006217714278523023,0.011830845184716648,0.5992001061601295,0.006237084389075331,3665.9121908864568,3523.9526798275624,587760.5564079823,565000.0,-0.016827550405111302,0.029842801654001105,0.9799622116734575,CEDAR PRIMARY SCHOOL,non_good,366,536
uncontrolled,300,902,-0.13472726838462717,0.059180761855435415,0.022813813606762254,-0.12604576586243788,-74084.72947617674,-71215.8577122774,587760.5564079823,565000.0,-0.22176096699126668,-0.018558603499907456,0.09628915246901437,CEDAR PRIMARY SCHOOL,non_good,366,536
