blk_no,postal_code,entity_id,latitude,longitude,supermarket_name,supermarket_blk_house,supermarket_street,supermarket_postcode,supermarket_latitude,supermarket_longitude,euclidean_distance_to_nearest_supermarket_km,nearest_supermarket_estimated_walking_km,walking_time_to_nearest_supermarket_mins
23A,091023,2530,1.2757559414543655,103.82081971648569,COLD STORAGE SINGAPORE (1983) PTE LTD,8,TELOK BLANGAH CRESCENT,90008,1.2777953943487,103.819341304521,0.2804,0.3365,4.21
257,540257,6752,1.392841745029486,103.89786796423567,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.3019,0.3623,4.53
269D,544269,6009,1.3834862748711394,103.89671772206081,COLD STORAGE SINGAPORE (1983) PTE LTD,266,COMPASSVALE BOW,540266,1.38199703135061,103.897031078181,0.1694,0.2033,2.54
95,140095,7469,1.3054299997018355,103.8010401521099,SHENG SIONG SUPERMARKET PTE LTD,88,TANGLIN HALT ROAD,141088,1.30203802909961,103.798021747973,0.5054,0.6065,7.58
656B,642656,7442,1.335914667322199,103.6994151832051,CHD @ SOON LEE PTE. LTD.,51,SOON LEE ROAD,628088,1.33212290136628,103.699070270739,0.4238,0.5086,6.36
468,750468,721,1.450859720502811,103.81399877001778,COLD STORAGE SINGAPORE (1983) PTE LTD,468B,ADMIRALTY DRIVE,752468,1.45000861248809,103.81411090726,0.0956,0.1147,1.43
291,540291,6061,1.396431892849242,103.89817930061498,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.296,0.3553,4.44
775A,731775,9193,1.448286465571538,103.80024627772836,FORTUNE SUPERMARKET PTE. LTD.,780,WOODLANDS CRESCENT,730780,1.44834154204666,103.801057153449,0.0904,0.1085,1.36
157B,552157,2844,1.3712684972535305,103.86929668738773,PRIME SUPERMARKET (1996) PTE LTD,542B,SERANGOON NORTH AVENUE 3,552542,1.37368392879254,103.871416983339,0.3577,0.4293,5.37
852,520852,887,1.3526704509000493,103.93642796032105,NTUC FAIRPRICE CO-OPERATIVE LTD,51,TAMPINES AVENUE 4,528523,1.35349616014431,103.939683594446,0.3738,0.4486,5.61
361,750361,11054730,1.4463585842558901,103.81392171751635,COLD STORAGE SINGAPORE (1983) PTE LTD,468B,ADMIRALTY DRIVE,752468,1.45000861248809,103.81411090726,0.4069,0.4882,6.1
607,510607,2477,1.3763033019791124,103.94251085421682,U STARS PTE. LTD.,625,ELIAS ROAD,510625,1.37860238037503,103.941978177656,0.2627,0.3153,3.94
136,350136,11161,1.3341254610037454,103.86661512985381,NTUC FAIRPRICE CO-OPERATIVE LTD,6,POTONG PASIR AVENUE 2,358361,1.33253590792541,103.867036838441,0.1831,0.2197,2.75
107,550107,5849,1.369923703604119,103.87023264872525,NTUC FAIRPRICE CO-OPERATIVE LTD,152B,SERANGOON NORTH AVENUE 1,552152,1.36979940182639,103.873035798474,0.3123,0.3747,4.68
208,570208,5611,1.3548716918876802,103.84852525788956,HAO MART PTE. LTD.,222,BISHAN STREET 23,570222,1.35803524250899,103.848208491053,0.3539,0.4247,5.31
61,100061,9533,1.275750722252187,103.81195330136812,NTUC FAIRPRICE CO-OPERATIVE LTD,78A,TELOK BLANGAH STREET 32,101078,1.27338252999837,103.808934817338,0.427,0.5124,6.41
686,680686,11318,1.4039940601704608,103.74891179122865,NTUC FAIRPRICE CO-OPERATIVE LTD,61,CHOA CHU KANG DRIVE,689715,1.39712885652678,103.747329724589,0.7843,0.9411,11.76
15,519222,4666,1.3808631396211906,103.94366335930548,U STARS PTE. LTD.,625,ELIAS ROAD,510625,1.37860238037503,103.941978177656,0.3139,0.3766,4.71
126A,541126,2598,1.3898076226078506,103.90217455291193,NTUC FAIRPRICE CO-OPERATIVE LTD,11,RIVERVALE CRESCENT,545082,1.39219777362583,103.90447160757,0.369,0.4428,5.53
325,760325,12112,1.429147992204581,103.84225633643105,TAN KWEE ENG,327,YISHUN RING ROAD,760327,1.43007109706807,103.842396448241,0.1039,0.1247,1.56
4,130004,4346,1.3034043154757804,103.7832629801824,NTUC FAIRPRICE CO-OPERATIVE LTD,28,DOVER CRESCENT,130028,1.30476357340306,103.781697201377,0.2308,0.2769,3.46
229,560229,11053643,1.3690938807305835,103.83823581805011,SHENG SIONG SUPERMARKET PTE LTD,233,ANG MO KIO AVENUE 3,560233,1.36754924783084,103.83674063794,0.2393,0.2871,3.59
13,360013,9299,1.3357920038620084,103.8793490792463,PRIME SUPERMARKET LIMITED,1,UPPER ALJUNIED LANE,360001,1.33429241375195,103.87874621482,0.1799,0.2159,2.7
113,820113,3323,1.396012873909929,103.90717945691615,PRIME SUPERMARKET LIMITED,108,PUNGGOL FIELD,820108,1.39652617622188,103.908850766913,0.1946,0.2335,2.92
771,510771,6187,1.3756129872646508,103.93646918338828,COLD STORAGE SINGAPORE (1983) PTE LTD,776,PASIR RIS STREET 71,510776,1.37454928671824,103.937088181626,0.137,0.1644,2.05
912,520912,3480,1.3494245580392998,103.93924669839151,NTUC FAIRPRICE CO-OPERATIVE LTD,51,TAMPINES AVENUE 4,528523,1.35349616014431,103.939683594446,0.4559,0.547,6.84
384A,521384,558,1.3544590702334625,103.95857058671022,COLD STORAGE SINGAPORE (1983) PTE LTD,9,TAMPINES STREET 32,529286,1.35436493617486,103.960042189056,0.1641,0.1969,2.46
116,320116,288,1.3273895388353472,103.86099916039056,HAO MART PTE. LTD.,17,JALAN TENTERAM,321017,1.3282116947432,103.859812582011,0.1607,0.1928,2.41
26B,322026,11052215,1.3217486322199365,103.86257664747298,NTUC FAIRPRICE CO-OPERATIVE LTD,30,BENDEMEER ROAD,330030,1.31909344185792,103.86390532629,0.3305,0.3966,4.96
37A,151037,8634,1.289346151941053,103.81040700905783,NTUC FAIRPRICE CO-OPERATIVE LTD,57,DAWSON ROAD,142057,1.29270339832466,103.810958960395,0.3787,0.4545,5.68
112,381112,8438,1.3120973511354255,103.87374376443013,NTUC FAIRPRICE CO-OPERATIVE LTD,5,UPPER BOON KENG ROAD,380005,1.31265450087908,103.87254179955,0.1474,0.1769,2.21
341,560341,3063,1.3641035689752874,103.84818264107032,COLD STORAGE SINGAPORE (1983) PTE LTD,316B,ANG MO KIO STREET 31,563316,1.36462540011123,103.847677043508,0.0809,0.097,1.21
658,530658,1111,1.37335784968724,103.88262240589538,NTUC FAIRPRICE CO-OPERATIVE LTD,682,HOUGANG AVENUE 4,530682,1.37361830003654,103.88574886332,0.3491,0.419,5.24
342B,762342,1456,1.4302550632079134,103.84483578509536,TAN KWEE ENG,327,YISHUN RING ROAD,760327,1.43007109706807,103.842396448241,0.2722,0.3267,4.08
107,470107,7936,1.329910170110557,103.90919869164503,CHUA & NG PTE. LTD.,632,BEDOK RESERVOIR ROAD,470632,1.33205094619271,103.914145078086,0.5999,0.7198,9.0
328,760328,8465,1.429724707853554,103.84305075122607,TAN KWEE ENG,327,YISHUN RING ROAD,760327,1.43007109706807,103.842396448241,0.0824,0.0989,1.24
584A,511584,10648,1.374986644010046,103.94751862432219,NTUC FAIRPRICE CO-OPERATIVE LTD,1,PASIR RIS CENTRAL STREET 3,518457,1.37244980890777,103.949715696944,0.3735,0.4483,5.6
215C,543215,10458,1.3896918935151776,103.8928176333318,U STARS SUPERMARKET PTE. LTD.,215C,COMPASSVALE DRIVE,543215,1.38977025366003,103.892787164081,0.0094,0.0112,0.14
66,460066,3068,1.318490206601519,103.94387299255757,HAO MART PTE. LTD.,69,BEDOK SOUTH AVENUE 3,460069,1.31935027280391,103.94363236217,0.0994,0.1193,1.49
487C,522487,9110,1.3607158455429358,103.95788210442382,HAO MART PTE. LTD.,487B,TAMPINES STREET 45,521487,1.3599856700583,103.958247655538,0.0909,0.1091,1.36
889,730889,5486,1.4380806241416988,103.79363273187091,NTUC FAIRPRICE CO-OPERATIVE LTD,888,WOODLANDS DRIVE 50,730888,1.43755656449988,103.79513640221,0.1772,0.2127,2.66
207,640207,9379,1.3465995014164116,103.71358716413899,NTUC FAIRPRICE CO-OPERATIVE LTD,221,BOON LAY PLACE,640221,1.34634819293844,103.712429317152,0.1319,0.1582,1.98
178,670178,3425,1.380350381678965,103.76482031609152,NTUC FAIRPRICE CO-OPERATIVE LTD,1,JELEBU ROAD,677743,1.38054244056369,103.763993951638,0.0944,0.1133,1.42
182,570182,12253,1.3500989727479011,103.85306098461511,COLD STORAGE SINGAPORE (1983) PTE LTD,512,BISHAN STREET 13,570512,1.34962234403109,103.849881701299,0.3578,0.4293,5.37
171,650171,6067,1.3461421386852732,103.74035539403155,NTUC FAIRPRICE CO-OPERATIVE LTD,166,BUKIT BATOK WEST AVENUE 8,650166,1.34716235926513,103.74280788296,0.2956,0.3547,4.43
160,540160,7774,1.387364571207558,103.90778603580745,NTUC FAIRPRICE CO-OPERATIVE LTD,11,RIVERVALE CRESCENT,545082,1.39219777362583,103.90447160757,0.6523,0.7828,9.78
717,640717,4476,1.3431903596273178,103.69739338391993,COLD STORAGE SINGAPORE (1983) PTE LTD,638,JURONG WEST STREET 61,640638,1.34159108250934,103.697020082225,0.1828,0.2194,2.74
409,750409,389,1.4530889784496255,103.81777523733217,COLD STORAGE SINGAPORE (1983) PTE LTD,406A,SEMBAWANG DRIVE,751406,1.45273623395178,103.817249280953,0.0705,0.0846,1.06
168D,524168,4709,1.3429425717517103,103.95826392602,NTUC FAIRPRICE CO-OPERATIVE LTD,3,SIMEI STREET 6,528833,1.34270618915228,103.953024500232,0.5837,0.7004,8.76
164B,542164,10876,1.3896858233992002,103.9073018854147,NTUC FAIRPRICE CO-OPERATIVE LTD,11,RIVERVALE CRESCENT,545082,1.39219777362583,103.90447160757,0.4212,0.5054,6.32
14,380014,4512,1.314990954427034,103.870290310124,SHENG SIONG SUPERMARKET PTE LTD,11,UPPER BOON KENG ROAD,380011,1.31423937057047,103.870914035563,0.1087,0.1305,1.63
452,530452,4489,1.3788036853861851,103.89633161746063,COLD STORAGE SINGAPORE (1983) PTE LTD,266,COMPASSVALE BOW,540266,1.38199703135061,103.897031078181,0.3639,0.4367,5.46
506,640506,2158,1.349105385238862,103.71872787665532,LOCH GROCER PTE. LTD.,503,JURONG WEST AVENUE 1,640503,1.34995541023414,103.717704811504,0.148,0.1777,2.22
111,760111,11053109,1.433351533013428,103.82854051842509,COLD STORAGE SINGAPORE (1983) PTE LTD,102,YISHUN AVENUE 5,760102,1.43061828496815,103.828762985206,0.3053,0.3663,4.58
494,523494,11052303,1.3630625053383782,103.95582220687582,NTUC FAIRPRICE CO-OPERATIVE LTD,475,TAMPINES STREET 44,520475,1.36032331726567,103.953125974102,0.4278,0.5134,6.42
4,738623,10368,1.4335022272499178,103.77971171274761,SHENG SIONG SUPERMARKET PTE LTD,4,WOODLANDS STREET 12,738623,1.43351253350403,103.779746864012,0.0041,0.0049,0.06
13,130013,6392,1.3053481041355992,103.7860862865418,COLD STORAGE SINGAPORE (1983) PTE LTD,1,VISTA EXCHANGE GREEN,138617,1.30684882667818,103.788214538525,0.2898,0.3478,4.35
718,760718,1677,1.4266349388792465,103.82840072509099,COLD STORAGE SINGAPORE (1983) PTE LTD,102,YISHUN AVENUE 5,760102,1.43061828496815,103.828762985206,0.4453,0.5343,6.68
442A,651442,11053,1.3566276008960763,103.73876565558744,SHENG SIONG SUPERMARKET PTE LTD,440,BUKIT BATOK WEST AVENUE 8,650440,1.35572307607651,103.739303106346,0.1171,0.1405,1.76
256C,823256,10217,1.4054994975740793,103.89602417378067,U STARS SUPERMARKET PTE. LTD.,261,PUNGGOL WAY,820261,1.40541353593882,103.896823897364,0.0895,0.1074,1.34
277,540277,9377,1.3818549940680627,103.89417936942223,NTUC FAIRPRICE CO-OPERATIVE LTD,BLK 277C,COMPASSVALE LINK,543277,1.38233698021703,103.893607840929,0.0832,0.0999,1.25
134,510134,8409,1.365126957261497,103.9563416256738,COLD STORAGE SINGAPORE (1983) PTE LTD,440,PASIR RIS DRIVE 4,510440,1.36899800601439,103.958647646173,0.5016,0.6019,7.52
721,510721,5466,1.381457876514409,103.9363203725564,NTUC FAIRPRICE CO-OPERATIVE LTD,734,PASIR RIS STREET 72,510734,1.37976753619581,103.936207570696,0.1886,0.2263,2.83
846,520846,886,1.3521094991501597,103.93593186736919,COLD STORAGE SINGAPORE (1983) PTE LTD,829,TAMPINES STREET 81,520829,1.34922418771454,103.934912522809,0.3406,0.4088,5.11
310,540310,6353,1.3904246737661798,103.88519502808536,SHENG SIONG SUPERMARKET PTE LTD,417,FERNVALE LINK,790417,1.39158704139214,103.879872489529,0.6063,0.7276,9.09
115B,342115,12175,1.3369083321238633,103.87264345179945,PRIME SUPERMARKET LIMITED,1,UPPER ALJUNIED LANE,360001,1.33429241375195,103.87874621482,0.739,0.8868,11.08
101,730101,11177,1.4361503102767594,103.78199520954327,SHENG SIONG SUPERMARKET PTE LTD,4,WOODLANDS STREET 12,738623,1.43351253350403,103.779746864012,0.3858,0.4629,5.79
288J,659288,6452,1.345326976125866,103.75870535458799,COLD STORAGE SINGAPORE (1983) PTE LTD,284,BUKIT BATOK EAST AVENUE 3,650284,1.3466990504391,103.757276703167,0.2205,0.2646,3.31
593,750593,1271,1.4517320182477096,103.82811670555789,BANGLADESH SUPER MARKET PTE. LTD.,1024,SEMBAWANG ROAD,758498,1.45343693357051,103.832526372151,0.5261,0.6314,7.89
871,520871,10317,1.3544181454267665,103.93266422581452,NTUC FAIRPRICE CO-OPERATIVE LTD,872C,TAMPINES STREET 86,523872,1.35524289885319,103.931623638518,0.1478,0.1773,2.22
338,600338,2201,1.350209141123899,103.73125837710295,NTUC FAIRPRICE CO-OPERATIVE LTD,BLK 345,JURONG EAST STREET 31,600345,1.34551209957725,103.731219147651,0.5229,0.6275,7.84
102D,824102,670,1.3985006849154222,103.90536494380214,PRIME SUPERMARKET LIMITED,108,PUNGGOL FIELD,820108,1.39652617622188,103.908850766913,0.4459,0.535,6.69
459B,792459,12771,1.3937114481535036,103.86976311159863,NTUC FAIRPRICE CO-OPERATIVE LTD,447A,JALAN KAYU,791447,1.3921382839313,103.872490556756,0.3504,0.4205,5.26
617C,823617,7931,1.4019348358284094,103.9124620007002,THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.,681,PUNGGOL DRIVE,820681,1.40287845138627,103.913195747038,0.133,0.1597,2.0
117A,161117,6919,1.2818957499507495,103.8270564199167,COLD STORAGE SINGAPORE (1983) PTE LTD,26,JALAN MEMBINA,161026,1.28263437748971,103.825595755974,0.1822,0.2186,2.73
138,760138,1174,1.4316278287565494,103.8306080851612,COLD STORAGE SINGAPORE (1983) PTE LTD,102,YISHUN AVENUE 5,760102,1.43061828496815,103.828762985206,0.2341,0.2809,3.51
635,820635,4590,1.4009729565383764,103.91344981022628,THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.,681,PUNGGOL DRIVE,820681,1.40287845138627,103.913195747038,0.214,0.2568,3.21
26D,167026,8923,1.2822346818129104,103.82508327429616,COLD STORAGE SINGAPORE (1983) PTE LTD,26,JALAN MEMBINA,161026,1.28263437748971,103.825595755974,0.0723,0.0868,1.09
688A,731688,2115,1.4429566443502715,103.80719346291963,U STARS PTE. LTD.,691,WOODLANDS DRIVE 73,730691,1.44062992233001,103.806198058319,0.2817,0.338,4.23
484B,752484,556,1.4567603494044166,103.81520209632883,FORTUNE SUPERMARKET PTE. LTD.,463,SEMBAWANG DRIVE,750463,1.45551208276585,103.814540291548,0.1573,0.1887,2.36
441B,792441,7047,1.3912376009741199,103.87477153171832,NTUC FAIRPRICE CO-OPERATIVE LTD,33,SENGKANG WEST AVENUE,797653,1.39139305725169,103.876067662182,0.1453,0.1743,2.18
201,760201,11052682,1.4307807011455937,103.83801066554263,COLD STORAGE SINGAPORE (1983) PTE LTD,930,YISHUN AVENUE 2,769098,1.42969848150358,103.835776497586,0.2763,0.3315,4.14
5,090005,75,1.278694198173497,103.81922913589815,COLD STORAGE SINGAPORE (1983) PTE LTD,8,TELOK BLANGAH CRESCENT,90008,1.2777953943487,103.819341304521,0.1008,0.121,1.51
701C,763701,1675,1.429642988645203,103.82708624776615,COLD STORAGE SINGAPORE (1983) PTE LTD,102,YISHUN AVENUE 5,760102,1.43061828496815,103.828762985206,0.2159,0.2591,3.24
468,530468,11054203,1.3737529812367435,103.89719570630983,NTUC FAIRPRICE CO-OPERATIVE LTD,100,HOUGANG AVENUE 10,538767,1.37177995742086,103.894165384101,0.4025,0.4829,6.04
258,540258,499,1.3935820516321336,103.89681490612274,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.1651,0.1981,2.48
467B,752467,747,1.4512971454242989,103.81376804043084,COLD STORAGE SINGAPORE (1983) PTE LTD,468B,ADMIRALTY DRIVE,752468,1.45000861248809,103.81411090726,0.1484,0.1781,2.23
288G,656288,2754,1.3451551793584877,103.75959795884691,COLD STORAGE SINGAPORE (1983) PTE LTD,284,BUKIT BATOK EAST AVENUE 3,650284,1.3466990504391,103.757276703167,0.3103,0.3723,4.65
757A,731757,9347,1.4460967036814223,103.79397847560888,COLD STORAGE SINGAPORE (1983) PTE LTD,768,WOODLANDS AVENUE 6,730768,1.44562289934866,103.798140996577,0.4662,0.5595,6.99
118,550118,13132,1.3675932654227057,103.87090510243195,NTUC FAIRPRICE CO-OPERATIVE LTD,152B,SERANGOON NORTH AVENUE 1,552152,1.36979940182639,103.873035798474,0.3414,0.4097,5.12
303,600303,11054897,1.3446406394384176,103.73559324048162,NTUC FAIRPRICE CO-OPERATIVE LTD,249,JURONG EAST STREET 24,600249,1.34259104167685,103.739199499869,0.4617,0.554,6.92
272B,642272,6310,1.3505785805465813,103.70494771456147,SHENG SIONG SUPERMARKET PTE LTD,7,JURONG WEST AVENUE 5,649486,1.34878489456242,103.703415655686,0.2626,0.3151,3.94
29,519236,9046,1.381352663781625,103.94345872382219,U STARS PTE. LTD.,625,ELIAS ROAD,510625,1.37860238037503,103.941978177656,0.3477,0.4172,5.22
437B,822437,13057,1.419618531747641,103.91171028204697,COLD STORAGE SINGAPORE (1983) PTE LTD,671,EDGEFIELD PLAINS,820671,1.40566047542135,103.911991279242,1.5541,1.865,23.31
102,521102,1017,1.3467995631873284,103.94575626076522,NTUC FAIRPRICE CO-OPERATIVE LTD,138,TAMPINES STREET 11,521138,1.34528144162057,103.945344294717,0.1751,0.2101,2.63
715,510715,4565,1.3828708742428,103.93721367794711,NTUC FAIRPRICE CO-OPERATIVE LTD,734,PASIR RIS STREET 72,510734,1.37976753619581,103.936207570696,0.3632,0.4358,5.45
130,520130,10104,1.34627634291347,103.95481873295202,SHAHUL HAMEED S/O ABDUSALAM,280,TAMPINES STREET 22,520280,1.34753518989402,103.951702778283,0.374,0.4488,5.61
636C,673636,332,1.387362791832653,103.75901388818346,NTUC FAIRPRICE CO-OPERATIVE LTD,628,SENJA ROAD,670628,1.38509601466743,103.760218439756,0.2857,0.3429,4.29
124A,151124,5705,1.284885454080577,103.82278922085013,COLD STORAGE SINGAPORE (1983) PTE LTD,26,JALAN MEMBINA,161026,1.28263437748971,103.825595755974,0.4004,0.4805,6.01
685C,643685,3285,1.3425290981482267,103.70417344711981,NTUC FAIRPRICE CO-OPERATIVE LTD,63,JURONG WEST CENTRAL 3,648331,1.33931503939035,103.705351000578,0.381,0.4572,5.72
10,590010,2756,1.3376697616100464,103.77320657149468,LOTTE MART PTE. LTD.,17,LORONG KILAT,598139,1.34082661486743,103.774213263461,0.3688,0.4426,5.53
293A,541293,11294,1.3964882151971656,103.89596154008497,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.1828,0.2194,2.74
281,760281,1167,1.4389860773444332,103.83753550908483,COLD STORAGE SINGAPORE (1983) PTE LTD,293,YISHUN STREET 22,760293,1.4361142481059,103.837605239088,0.3198,0.3837,4.8
5A,381005,7291,1.3133258630134959,103.87345906458887,NTUC FAIRPRICE CO-OPERATIVE LTD,5,UPPER BOON KENG ROAD,380005,1.31265450087908,103.87254179955,0.1265,0.1518,1.9
188D,464188,10511,1.3317014989439875,103.94038277815393,NTUC FAIRPRICE CO-OPERATIVE LTD,89,BEDOK NORTH STREET 4,460089,1.33233467983413,103.938051292004,0.2689,0.3226,4.03
533,510533,11052686,1.3708809380565008,103.95096037108306,NTUC FAIRPRICE CO-OPERATIVE LTD,1,PASIR RIS CENTRAL STREET 3,518457,1.37244980890777,103.949715696944,0.2229,0.2675,3.34
122,381122,5252,1.3225428967401567,103.88245305300602,NTUC FAIRPRICE CO-OPERATIVE LTD,114,ALJUNIED AVENUE 2,380114,1.32176644586798,103.886672786663,0.4775,0.573,7.16
741,730741,10900,1.4443250095221862,103.79583695968141,COLD STORAGE SINGAPORE (1983) PTE LTD,768,WOODLANDS AVENUE 6,730768,1.44562289934866,103.798140996577,0.2943,0.3532,4.41
5,080005,4717,1.2766849719866076,103.83944169740911,NTUC FAIRPRICE CO-OPERATIVE LTD,5,TANJONG PAGAR PLAZA,81005,1.27624052975614,103.843006122101,0.3998,0.4797,6.0
132,160132,6065,1.278823046485213,103.82820283301776,HAO MART PTE. LTD.,146,JALAN BUKIT MERAH,160146,1.27784876908556,103.830811469037,0.3099,0.3719,4.65
321B,542321,8140,1.3909200127612265,103.89228982255997,U STARS SUPERMARKET PTE. LTD.,215C,COMPASSVALE DRIVE,543215,1.38977025366003,103.892787164081,0.1394,0.1673,2.09
126,550126,5090,1.3660016130943224,103.87187097065387,NTUC FAIRPRICE CO-OPERATIVE LTD,152B,SERANGOON NORTH AVENUE 1,552152,1.36979940182639,103.873035798474,0.4422,0.5306,6.63
634,760634,1892,1.4188970975815263,103.83913473227022,NTUC FAIRPRICE CO-OPERATIVE LTD,598,YISHUN RING ROAD,768698,1.41799925737436,103.841236466066,0.2544,0.3052,3.82
421A,821421,1583,1.4191065977727513,103.90407675587551,GW TRADER PTE. LTD.,8,SELETAR NORTH LINK,797455,1.41833137911794,103.896447890319,0.8534,1.024,12.8
871C,523871,10298,1.3568191398846052,103.93137854366307,NTUC FAIRPRICE CO-OPERATIVE LTD,872C,TAMPINES STREET 86,523872,1.35524289885319,103.931623638518,0.1776,0.2131,2.66
316,820316,10282,1.409135108231355,103.89760142486416,SHENG SIONG SUPERMARKET PTE LTD,312A,SUMANG LINK,821312,1.41081926280608,103.900371678954,0.3608,0.433,5.41
560,510560,7149,1.3668291940202175,103.95040869445627,SHENG SIONG SUPERMARKET PTE LTD,527D,PASIR RIS STREET 51,514527,1.36968624846978,103.947922430563,0.4216,0.5059,6.32
689A,731689,2022,1.444535778352788,103.80801228384756,SHENG SIONG SUPERMARKET PTE LTD,785E,WOODLANDS RISE,735785,1.44680413155135,103.80548757912,0.3778,0.4533,5.67
31,140031,11977,1.2983106536371247,103.80389270768818,SHENG SIONG SUPERMARKET PTE LTD,85,DAWSON ROAD,141085,1.29531966854901,103.809758594158,0.7328,0.8794,10.99
163C,543163,10864,1.389664550906668,103.90829185877075,NTUC FAIRPRICE CO-OPERATIVE LTD,11,RIVERVALE CRESCENT,545082,1.39219777362583,103.90447160757,0.5102,0.6122,7.65
266C,543266,91,1.3826573396673827,103.89743640375104,COLD STORAGE SINGAPORE (1983) PTE LTD,266,COMPASSVALE BOW,540266,1.38199703135061,103.897031078181,0.0862,0.1035,1.29
317,760317,1250,1.4337383616236885,103.84232487478313,SHENG SIONG SUPERMARKET PTE LTD,18,YISHUN AVENUE 9,768897,1.43303198083989,103.84160082548,0.1126,0.1351,1.69
231A,571231,6337,1.3573990357223669,103.84640835811584,HAO MART PTE. LTD.,222,BISHAN STREET 23,570222,1.35803524250899,103.848208491053,0.2125,0.255,3.19
551,510551,7409,1.3675269212286059,103.95308081381884,SHENG SIONG SUPERMARKET PTE LTD,527D,PASIR RIS STREET 51,514527,1.36968624846978,103.947922430563,0.6224,0.7468,9.34
256,670256,9532,1.3789609521118056,103.77296512139017,COLD STORAGE SINGAPORE (1983) PTE LTD,256,BANGKIT ROAD,670256,1.37904775569569,103.772937487064,0.0101,0.0122,0.15
233,760233,1149,1.4349254925573631,103.83812944052505,COLD STORAGE SINGAPORE (1983) PTE LTD,293,YISHUN STREET 22,760293,1.4361142481059,103.837605239088,0.1446,0.1735,2.17
73,310073,3224,1.3344092746212237,103.85161562670949,COLD STORAGE SINGAPORE (1983) PTE LTD,181,LORONG 4 TOA PAYOH,310181,1.33362232032979,103.8509778648,0.1127,0.1353,1.69
43A,381043,3284,1.3168735126118833,103.87654730178456,HAO MART PTE. LTD.,32,LORONG 11 GEYLANG,388724,1.31346903905925,103.877004750675,0.3824,0.4589,5.74
139,730139,8552,1.4377152437454774,103.77727342654975,SHENG SIONG SUPERMARKET PTE LTD,4,WOODLANDS STREET 12,738623,1.43351253350403,103.779746864012,0.5428,0.6514,8.14
171A,671171,5017,1.3792606926309752,103.76636868226346,NTUC FAIRPRICE CO-OPERATIVE LTD,1,JELEBU ROAD,677743,1.38054244056369,103.763993951638,0.3003,0.3604,4.51
3,081003,7040,1.275652973081191,103.84245158112125,NTUC FAIRPRICE CO-OPERATIVE LTD,5,TANJONG PAGAR PLAZA,81005,1.27624052975614,103.843006122101,0.0899,0.1079,1.35
417,530417,4375,1.3764313085468227,103.89473569637157,NTUC FAIRPRICE CO-OPERATIVE LTD,90,HOUGANG AVENUE 10,538766,1.37231186456868,103.893661619219,0.4739,0.5687,7.11
405,510405,12127,1.3735634055583177,103.95588686501371,NTUC FAIRPRICE CO-OPERATIVE LTD,1,PASIR RIS CLOSE,519599,1.37714073427956,103.953599087705,0.4727,0.5672,7.09
207,760207,11052661,1.4312381850863465,103.83718560570338,COLD STORAGE SINGAPORE (1983) PTE LTD,930,YISHUN AVENUE 2,769098,1.42969848150358,103.835776497586,0.2323,0.2788,3.48
736,520736,4172,1.3590476359688746,103.93437362483522,NTUC FAIRPRICE CO-OPERATIVE LTD,866A,TAMPINES STREET 83,521866,1.3554217626792,103.934315234757,0.4037,0.4844,6.06
131,140131,5599,1.2925012495306407,103.81518547011561,NTUC FAIRPRICE CO-OPERATIVE LTD,57,DAWSON ROAD,142057,1.29270339832466,103.810958960395,0.4709,0.5651,7.06
512,760512,6415209,1.414778410513849,103.84124756214759,U STARS PTE. LTD.,507,YISHUN AVENUE 4,760507,1.41517633772651,103.83983039077,0.1638,0.1966,2.46
226G,567226,5986,1.3667869324377753,103.839852067041,NTUC FAIRPRICE CO-OPERATIVE LTD,215,ANG MO KIO AVENUE 1,560215,1.36655829857198,103.841624088452,0.1988,0.2386,2.98
14A,091014,7124,1.2778391830949913,103.82076496451768,COLD STORAGE SINGAPORE (1983) PTE LTD,8,TELOK BLANGAH CRESCENT,90008,1.2777953943487,103.819341304521,0.1585,0.1902,2.38
91A,143091,6404,1.3011296035270685,103.79928911030794,SHENG SIONG SUPERMARKET PTE LTD,88,TANGLIN HALT ROAD,141088,1.30203802909961,103.798021747973,0.1736,0.2083,2.6
